c_resid,nace_r2,month,geo,2020 ,2021 ,2022 ,2023 ,2024 
FOR,I551-I553,M08,DE93,32.45,28.58,54.66,61.01,63.14
FOR,I551-I553,M08,DE94,52.74,38.76,64.77,62.97,64.94
FOR,I551-I553,M08,DEA,32.61,29.91,54.25,59.91,61.77
FOR,I551-I553,M08,DEA1,24.12,27.22,52.85,60.5,54.49
FOR,I551-I553,M08,DEA2,46.68,42.91,87.51,92.22,102.91
FOR,I551-I553,M08,DEA3,16.86,18.71,27.59,28.55,31.56
FOR,I551-I553,M08,DEA4,20.89,17.87,23.3,27.42,29.3
FOR,I551-I553,M08,DEA5,45.6,32.67,52.12,60.72,62.19
FOR,I551-I553,M08,DEB,160.12,110.18,198.16,194.44,200.48
FOR,I551-I553,M08,DEB1,165.44,121.44,200.58,196.64,201.82
FOR,I551-I553,M08,DEB2,626.76,357.73,743.76,749.59,758.63
FOR,I551-I553,M08,DEB3,35.64,37.86,54.69,51.47,57.55
FOR,I551-I553,M08,DEC,38.29,32.27,53.51,59.07,61.13
FOR,I551-I553,M08,DEC0,38.29,32.27,53.51,59.07,61.13
FOR,I551-I553,M08,DED,32.35,37.7,50.56,58.33,60.48
FOR,I551-I553,M08,DED2,48.33,55.55,75.35,90.95,95.79
FOR,I551-I553,M08,DED4,11.56,11.09,14.44,15.09,17.39
FOR,I551-I553,M08,DED5,36.32,46.48,61.32,66.39,64.26
FOR,I551-I553,M08,DEE,20.38,21.14,30.77,44.26,31.25
FOR,I551-I553,M08,DEE0,20.38,21.14,30.77,44.26,31.25
FOR,I551-I553,M08,DEF,51.38,49.34,80.17,86.95,88.06
FOR,I551-I553,M08,DEF0,51.38,49.34,80.17,86.95,88.06
FOR,I551-I553,M08,DEG,17.22,20.54,28.99,31.04,30.73
FOR,I551-I553,M08,DEG0,17.22,20.54,28.99,31.04,30.73
FOR,I551-I553,M08,DK,203.4,269.93,460.77,472.8,497.7
FOR,I551-I553,M08,DK0,203.4,269.93,460.77,472.8,497.7
FOR,I551-I553,M08,DK01,129.07,250.28,505.97,550.3,604.43
FOR,I551-I553,M08,DK02,77.33,115.59,205.71,207.46,209.39
FOR,I551-I553,M08,DK03,422.72,485.41,746.4,761.84,791.77
FOR,I551-I553,M08,DK04,133.13,155.83,251.02,247.08,244.04
FOR,I551-I553,M08,DK05,318.22,361.8,564.39,519.78,538.44
FOR,I551-I553,M08,EE,161.05,156.77,278.11,299.17,326.92
FOR,I551-I553,M08,EE0,161.05,156.77,278.11,299.17,326.92
FOR,I551-I553,M08,EE00,161.05,156.77,278.11,299.17,326.92
FOR,I551-I553,M08,EL,778.4,1516.63,2384.06,2543.97,2665.68
FOR,I551-I553,M08,EL3,83.85,186.92,291.21,334.15,342.67
FOR,I551-I553,M08,EL30,83.85,186.92,291.21,334.15,344.52
FOR,I551-I553,M08,EL4,4400.73,7967.24,12200.46,12697.34,13254.38
FOR,I551-I553,M08,EL41,383.4,1200.66,2608.2,2703.88,2733.34
FOR,I551-I553,M08,EL42,8256.43,13996.91,21499.86,22032.22,24526.18
FOR,I551-I553,M08,EL43,3744.24,7108.5,10319.51,10923.46,10727.57
FOR,I551-I553,M08,EL5,219.1,776.52,1562.88,1575.93,1656.68
FOR,I551-I553,M08,EL51,206.43,590.93,1215.48,1432.45,1409.43
FOR,I551-I553,M08,EL52,255.36,982.28,1896.44,1904.29,2050.01
FOR,I551-I553,M08,EL53,13.0,14.44,23.34,26.71,26.15
FOR,I551-I553,M08,EL54,201.82,558.0,1526.84,1207.35,1182.1
FOR,I551-I553,M08,EL6,747.75,1290.67,2041.3,2382.77,2460.47
FOR,I551-I553,M08,EL61,208.55,384.79,813.3,1001.19,933.47
FOR,I551-I553,M08,EL62,7742.59,13035.97,18342.07,21632.04,23347.6
FOR,I551-I553,M08,EL63,117.85,202.89,305.8,379.03,365.84
FOR,I551-I553,M08,EL64,117.01,169.73,506.44,493.83,470.06
FOR,I551-I553,M08,EL65,267.77,569.97,957.14,1047.88,1048.7
FOR,I551-I553,M08,ES,158.99,444.39,824.5,839.89,866.29
FOR,I551-I553,M08,ES1,51.44,116.85,221.45,247.39,252.58
FOR,I551-I553,M08,ES11,40.51,99.42,190.17,225.96,216.04
FOR,I551-I553,M08,ES12,51.24,105.42,211.87,235.71,253.72
FOR,I551-I553,M08,ES13,102.47,217.03,381.77,365.7,417.93
FOR,I551-I553,M08,ES2,65.33,134.78,237.91,250.18,269.34
FOR,I551-I553,M08,ES21,77.7,142.7,264.12,291.0,320.54
FOR,I551-I553,M08,ES22,40.47,119.41,211.9,234.23,238.25
FOR,I551-I553,M08,ES23,23.5,77.15,119.61,121.81,135.05
FOR,I551-I553,M08,ES24,67.1,143.07,235.86,221.56,232.77
FOR,I551-I553,M08,ES3,27.3,79.12,164.94,200.99,207.26
FOR,I551-I553,M08,ES30,27.3,79.12,164.94,200.99,207.26
FOR,I551-I553,M08,ES4,23.08,46.25,85.12,88.52,87.34
FOR,I551-I553,M08,ES41,33.6,68.92,136.33,141.81,140.13
FOR,I551-I553,M08,ES42,10.89,23.49,41.5,38.05,34.88
FOR,I551-I553,M08,ES43,22.79,39.34,54.98,67.83,72.3
FOR,I551-I553,M08,ES5,307.49,933.74,1722.87,1731.15,1763.12
FOR,I551-I553,M08,ES51,219.21,673.58,1263.97,1260.4,1261.52
FOR,I551-I553,M08,ES52,163.65,336.17,610.85,616.22,645.83
FOR,I551-I553,M08,ES53,1503.41,5196.6,9508.78,9612.32,9850.82
FOR,I551-I553,M08,ES6,98.36,225.85,397.31,432.13,456.69
FOR,I551-I553,M08,ES61,111.25,257.98,454.2,495.87,524.5
FOR,I551-I553,M08,ES62,35.89,69.74,118.18,119.47,124.44
FOR,I551-I553,M08,ES63,12.43,15.89,65.61,76.06,101.19
FOR,I551-I553,M08,ES64,11.61,17.64,48.26,53.1,54.63
FOR,I551-I553,M08,ES7,648.2,1741.59,3328.71,3189.55,3326.41
FOR,I551-I553,M08,ES70,648.2,1741.59,3328.71,3189.55,3326.41
FOR,I551-I553,M08,FI,26.96,47.26,101.2,108.88,120.24
FOR,I551-I553,M08,FI1,26.35,44.03,93.18,101.96,113.51
FOR,I551-I553,M08,FI19,14.03,21.74,38.78,41.04,45.76
FOR,I551-I553,M08,FI1B,37.45,71.44,172.38,187.46,213.22
FOR,I551-I553,M08,FI1C,16.26,18.9,45.44,58.03,52.85
FOR,I551-I553,M08,FI1D,34.03,54.15,88.57,91.29,104.54
FOR,I551-I553,M08,FI2,138.7,637.92,1559.12,1370.57,1348.09
FOR,I551-I553,M08,FI20,138.7,637.92,1559.12,1370.57,1348.09
FOR,I551-I553,M08,FR,169.6,223.25,357.33,366.77,368.61
FOR,I551-I553,M08,FR1,55.77,132.84,369.76,381.29,340.19
FOR,I551-I553,M08,FR10,55.77,132.84,369.76,381.29,340.19
FOR,I551-I553,M08,FRB,104.18,147.73,224.59,225.63,219.51
FOR,I551-I553,M08,FRB0,104.18,147.73,224.59,225.63,219.51
FOR,I551-I553,M08,FRC,195.78,227.73,294.72,287.84,292.53
FOR,I551-I553,M08,FRC1,204.7,241.0,300.49,295.0,299.74
FOR,I551-I553,M08,FRC2,183.49,209.49,286.8,278.02,282.59
FOR,I551-I553,M08,FRD,143.84,166.68,302.65,305.8,338.11
FOR,I551-I553,M08,FRD1,233.51,270.29,477.32,487.13,536.77
FOR,I551-I553,M08,FRD2,72.71,84.39,164.0,161.87,179.95
FOR,I551-I553,M08,FRE,61.64,62.0,116.07,118.25,135.62
FOR,I551-I553,M08,FRE1,51.6,50.96,86.89,87.78,102.37
FOR,I551-I553,M08,FRE2,82.83,85.37,177.97,182.99,206.34
FOR,I551-I553,M08,FRF,144.67,161.04,253.86,253.3,272.26
FOR,I551-I553,M08,FRF1,169.96,195.83,337.25,343.05,357.92
FOR,I551-I553,M08,FRF2,143.59,153.34,229.9,222.58,242.22
FOR,I551-I553,M08,FRF3,124.47,136.67,198.3,196.0,217.48
FOR,I551-I553,M08,FRG,106.94,143.74,254.35,263.28,248.86
FOR,I551-I553,M08,FRG0,106.94,143.74,254.35,263.28,248.86
FOR,I551-I553,M08,FRH,175.15,224.99,395.0,405.36,420.94
FOR,I551-I553,M08,FRH0,175.15,224.99,395.0,405.36,420.94
FOR,I551-I553,M08,FRI,323.11,396.07,537.16,546.29,570.22
FOR,I551-I553,M08,FRI1,420.8,523.09,684.52,692.66,737.13
FOR,I551-I553,M08,FRI2,112.86,154.72,177.63,181.24,187.28
FOR,I551-I553,M08,FRI3,220.12,247.63,394.52,405.86,394.95
FOR,I551-I553,M08,FRJ,270.97,327.24,470.49,484.64,479.21
FOR,I551-I553,M08,FRJ1,427.13,504.64,720.06,728.01,715.64
FOR,I551-I553,M08,FRJ2,126.1,162.65,238.63,258.41,258.57
FOR,I551-I553,M08,FRK,174.99,228.99,297.08,320.9,327.53
FOR,I551-I553,M08,FRK1,101.12,140.32,182.58,189.0,184.2
FOR,I551-I553,M08,FRK2,190.06,246.98,320.21,347.38,356.11
FOR,I551-I553,M08,FRL,363.38,483.95,642.2,655.08,662.07
FOR,I551-I553,M08,FRL0,363.38,483.95,642.2,655.08,662.07
FOR,I551-I553,M08,FRM,1282.12,1716.79,2747.28,2770.01,3039.4
FOR,I551-I553,M08,FRM0,1282.12,1716.79,2747.28,2770.01,3039.4
FOR,I551-I553,M08,FRY,6.02,6.86,15.37,13.6,12.62
FOR,I551-I553,M08,FRY1,10.99,10.14,24.79,15.57,16.05
FOR,I551-I553,M08,FRY2,6.48,7.32,24.26,27.6,23.03
FOR,I551-I553,M08,FRY4,2.27,2.3,12.08,11.65,11.73
FOR,I551-I553,M08,HR,3692.63,6154.92,6609.43,6459.7,6454.47
FOR,I551-I553,M08,HR0,3692.63,6154.92,6609.43,6459.7,6454.47
FOR,I551-I553,M08,HR02,52.45,153.65,201.89,219.33,206.48
FOR,I551-I553,M08,HR03,10893.76,18030.75,19259.29,18697.47,18561.95
FOR,I551-I553,M08,HR05,86.4,221.77,307.15,329.26,336.21
FOR,I551-I553,M08,HR06,62.35,132.57,157.05,171.08,178.55
FOR,I551-I553,M08,HU,64.28,99.45,178.87,199.05,203.94
FOR,I551-I553,M08,HU1,59.06,131.31,279.99,315.22,331.38
FOR,I551-I553,M08,HU11,93.59,218.92,474.29,531.66,560.66
FOR,I551-I553,M08,HU12,13.01,17.4,33.06,43.03,41.41
FOR,I551-I553,M08,HU2,113.4,141.67,210.83,227.57,219.72
FOR,I551-I553,M08,HU21,101.59,125.9,184.17,220.49,205.49
FOR,I551-I553,M08,HU22,149.01,188.96,280.45,294.36,278.42
FOR,I551-I553,M08,HU23,87.93,107.66,164.5,159.86,169.78
FOR,I551-I553,M08,HU3,30.5,41.27,72.73,82.47,86.79
FOR,I551-I553,M08,HU31,31.23,35.59,68.04,79.35,84.71
FOR,I551-I553,M08,HU32,38.23,51.52,88.03,96.45,99.35
FOR,I551-I553,M08,HU33,20.8,34.45,59.09,68.96,73.93
FOR,I551-I553,M08,IE,62.51,140.69,372.37,618.8,612.89
FOR,I551-I553,M08,IE0,62.51,140.69,372.37,618.8,612.89
FOR,I551-I553,M08,IE04,107.88,199.35,461.34,1534.29,1174.35
FOR,I551-I553,M08,IE05,100.47,138.56,426.36,663.54,649.48
FOR,I551-I553,M08,IE06,20.69,121.2,304.74,261.3,386.68
FOR,I551-I553,M08,IT,258.85,459.47,580.99,614.4,648.89
FOR,I551-I553,M08,ITC,162.84,308.47,379.32,392.0,411.21
FOR,I551-I553,M08,ITC1,124.72,226.09,266.67,275.42,270.77
FOR,I551-I553,M08,ITC2,609.22,834.3,1173.35,1358.91,1438.31
FOR,I551-I553,M08,ITC3,403.79,659.44,779.66,794.16,793.41
FOR,I551-I553,M08,ITC4,137.02,283.81,356.93,368.97,400.63
FOR,I551-I553,M08,ITF,52.41,110.25,178.16,200.55,225.1
FOR,I551-I553,M08,ITF1,47.6,93.64,131.76,126.08,140.83
FOR,I551-I553,M08,ITF2,10.19,19.24,26.54,35.16,27.06
FOR,I551-I553,M08,ITF3,50.79,114.59,223.41,250.93,287.53
FOR,I551-I553,M08,ITF4,70.47,136.44,180.05,192.45,225.8
FOR,I551-I553,M08,ITF5,24.74,50.24,83.51,99.62,101.72
FOR,I551-I553,M08,ITF6,37.65,85.18,120.37,171.41,158.77
FOR,I551-I553,M08,ITG,127.51,244.06,353.01,357.78,406.93
FOR,I551-I553,M08,ITG1,68.79,126.58,195.77,210.51,241.7
FOR,I551-I553,M08,ITG2,305.15,601.23,831.8,807.02,911.65
FOR,I551-I553,M08,ITH,788.27,1300.96,1430.95,1490.59,1550.17
FOR,I551-I553,M08,ITH1,3868.17,5359.83,5468.39,5427.99,5662.87
FOR,I551-I553,M08,ITH2,1015.67,1733.34,1865.13,1946.72,2032.41
FOR,I551-I553,M08,ITH3,1031.16,1775.32,1938.54,2037.01,2102.58
FOR,I551-I553,M08,ITH4,515.5,890.12,1016.19,1052.14,1097.73
FOR,I551-I553,M08,ITH5,201.22,349.84,447.87,481.69,513.87
FOR,I551-I553,M08,ITI,179.48,354.41,605.74,666.61,697.24
FOR,I551-I553,M08,ITI1,415.96,847.77,1102.99,1126.69,1112.64
FOR,I551-I553,M08,ITI2,152.0,324.34,423.72,405.55,418.6
FOR,I551-I553,M08,ITI3,115.8,183.08,214.81,216.75,236.02
FOR,I551-I553,M08,ITI4,48.66,85.82,416.08,527.89,592.42
FOR,I551-I553,M08,LI,470.13,609.42,653.94,663.33,740.55
FOR,I551-I553,M08,LI0,470.13,609.42,653.94,663.33,740.55
FOR,I551-I553,M08,LI00,470.13,609.42,653.94,663.33,740.55
FOR,I551-I553,M08,LT,55.45,67.67,115.59,132.51,138.68
FOR,I551-I553,M08,LT0,55.45,67.67,115.59,132.51,138.68
FOR,I551-I553,M08,LT01,66.94,123.83,201.48,221.06,228.69
FOR,I551-I553,M08,LT02,50.84,44.9,80.26,95.09,99.95
FOR,I551-I553,M08,LU,399.15,589.69,771.91,756.01,876.7
FOR,I551-I553,M08,LU0,399.15,589.69,771.91,756.01,876.7
FOR,I551-I553,M08,LU00,399.15,589.69,771.91,756.01,876.7
FOR,I551-I553,M08,LV,155.03,104.59,177.48,191.28,218.4
FOR,I551-I553,M08,LV0,155.03,104.59,177.48,191.28,219.18
FOR,I551-I553,M08,LV00,155.03,104.59,177.48,191.28,219.18
FOR,I551-I553,M08,MK,10.37,64.85,101.34,117.57,127.29
FOR,I551-I553,M08,MK0,10.37,64.85,101.34,117.57,127.29
FOR,I551-I553,M08,MK00,10.37,64.85,101.34,117.57,127.29
FOR,I551-I553,M08,MT,791.37,1363.17,1982.8,2100.37,2223.57
FOR,I551-I553,M08,MT0,791.37,1363.17,1982.8,2100.37,2223.57
FOR,I551-I553,M08,MT00,791.37,1363.17,1982.8,2100.37,2223.57
FOR,I551-I553,M08,NL,224.93,170.35,383.47,398.53,474.67
FOR,I551-I553,M08,NL1,173.97,112.71,286.26,284.98,373.34
FOR,I551-I553,M08,NL11,81.84,55.99,141.04,137.77,173.05
FOR,I551-I553,M08,NL12,293.69,175.29,427.39,406.15,526.67
FOR,I551-I553,M08,NL13,125.66,97.61,272.99,300.57,410.94
FOR,I551-I553,M08,NL2,93.28,61.59,163.42,186.29,227.95
FOR,I551-I553,M08,NL21,89.17,67.74,146.97,182.91,217.21
FOR,I551-I553,M08,NL22,82.05,51.22,136.51,162.05,205.59
FOR,I551-I553,M08,NL23,159.95,95.65,338.4,311.58,362.85
FOR,I551-I553,M08,NL3,339.78,268.19,581.66,595.46,686.4
FOR,I551-I553,M08,NL32,460.79,381.89,927.09,947.39,1032.97
FOR,I551-I553,M08,NL34,2098.17,1581.61,2691.06,2605.95,3489.02
FOR,I551-I553,M08,NL4,120.34,84.51,199.83,216.65,287.07
FOR,I551-I553,M08,NL41,82.16,65.03,150.7,167.29,218.49
FOR,I551-I553,M08,NL42,207.95,129.44,313.74,331.52,447.11
FOR,I551-I553,M08,NO,113.72,155.18,353.74,380.87,392.19
FOR,I551-I553,M08,NO0,113.72,155.18,353.74,380.87,392.19
FOR,I551-I553,M08,NO02,114.06,169.52,424.07,382.78,424.5
FOR,I551-I553,M08,NO06,100.45,160.76,209.2,204.27,203.72
FOR,I551-I553,M08,NO07,226.02,320.53,590.0,666.6,717.76
FOR,I551-I553,M08,NO08,48.79,74.09,213.99,247.44,272.97
FOR,I551-I553,M08,NO09,96.37,89.19,245.72,252.98,244.33
FOR,I551-I553,M08,NO0A,177.21,238.04,549.84,592.31,574.96
FOR,I551-I553,M08,PL,25.32,32.58,49.07,53.24,62.1
FOR,I551-I553,M08,PL2,16.45,28.52,57.39,70.61,87.8
FOR,I551-I553,M08,PL21,26.63,49.45,101.7,133.48,171.89
FOR,I551-I553,M08,PL22,8.78,12.38,22.95,21.46,21.63
FOR,I551-I553,M08,PL4,75.0,80.58,92.54,90.4,98.27
FOR,I551-I553,M08,PL41,10.11,13.74,17.88,18.21,21.28
FOR,I551-I553,M08,PL42,243.64,257.8,291.69,279.92,299.82
FOR,I551-I553,M08,PL43,18.96,24.28,29.17,35.3,41.63
FOR,I551-I553,M08,PL5,25.11,31.96,42.0,52.09,61.4
FOR,I551-I553,M08,PL51,31.03,39.44,51.45,65.3,76.92
FOR,I551-I553,M08,PL52,7.12,8.65,12.44,10.6,12.47
FOR,I551-I553,M08,PL6,24.13,29.03,39.43,46.44,55.81
FOR,I551-I553,M08,PL61,6.45,8.71,10.38,11.61,13.92
FOR,I551-I553,M08,PL62,19.83,20.13,22.02,27.9,33.16
FOR,I551-I553,M08,PL63,42.4,51.58,74.12,86.45,103.81
FOR,I551-I553,M08,PL7,9.61,9.45,15.71,11.8,13.29
FOR,I551-I553,M08,PL71,12.2,11.24,19.84,14.45,14.62
FOR,I551-I553,M08,PL72,4.43,5.74,7.18,6.33,10.53
FOR,I551-I553,M08,PL8,4.57,8.12,18.38,16.7,15.54
FOR,I551-I553,M08,PL81,3.52,6.49,15.93,12.51,12.9
FOR,I551-I553,M08,PL82,4.42,7.78,20.87,20.62,16.83
FOR,I551-I553,M08,PL84,6.77,11.67,18.28,17.15,17.92
FOR,I551-I553,M08,PL9,14.1,26.98,53.89,55.91,67.17
FOR,I551-I553,M08,PL91,21.85,41.55,84.0,87.87,104.43
FOR,I551-I553,M08,PL92,3.81,5.89,9.78,8.63,11.55
FOR,I551-I553,M08,PT,181.79,345.52,649.51,686.24,699.11
FOR,I551-I553,M08,PT1,175.86,293.75,578.67,609.8,617.88
FOR,I551-I553,M08,PT11,82.24,153.39,302.97,327.52,351.56
FOR,I551-I553,M08,PT15,1659.08,2399.76,4532.82,4709.32,4640.84
FOR,I551-I553,M08,PT2,131.34,563.6,1102.39,1282.74,1443.46
FOR,I551-I553,M08,PT20,131.34,563.6,1102.39,1282.74,1443.46
FOR,I551-I553,M08,PT3,463.51,2175.55,3005.09,3137.85,3210.3
FOR,I551-I553,M08,PT30,463.51,2175.55,3005.09,3137.85,3210.3
FOR,I551-I553,M08,RO,3.62,17.4,21.81,25.79,28.9
FOR,I551-I553,M08,RO1,4.31,23.35,29.17,36.65,40.99
FOR,I551-I553,M08,RO11,3.07,13.86,18.7,22.43,23.78
FOR,I551-I553,M08,RO12,5.66,33.81,40.79,52.43,60.1
FOR,I551-I553,M08,RO2,2.9,10.3,9.67,10.63,12.2
FOR,I551-I553,M08,RO21,1.79,5.35,7.77,8.22,9.96
FOR,I551-I553,M08,RO22,4.39,16.95,12.25,13.94,15.29
FOR,I551-I553,M08,RO3,4.49,25.77,36.49,41.48,47.12
FOR,I551-I553,M08,RO31,1.49,5.41,7.42,9.1,12.21
FOR,I551-I553,M08,RO32,8.24,50.86,73.08,81.66,90.03
FOR,I551-I553,M08,RO4,2.58,8.35,9.77,12.15,12.18
FOR,I551-I553,M08,RO41,1.17,3.74,4.64,6.73,6.65
FOR,I551-I553,M08,RO42,4.11,13.31,15.51,18.17,18.32
FOR,I551-I553,M08,RS,11.57,53.58,81.44,90.91,101.12
FOR,I551-I553,M08,RS1,12.38,63.91,108.9,114.69,122.53
FOR,I551-I553,M08,RS11,17.47,102.34,166.34,167.52,179.15
FOR,I551-I553,M08,RS12,7.7,28.46,55.65,63.54,67.42
FOR,I551-I553,M08,RS2,10.73,42.68,52.25,65.65,78.24
FOR,I551-I553,M08,RS21,11.62,54.96,57.35,73.27,89.81
FOR,I551-I553,M08,RS22,9.59,26.9,45.69,55.79,63.21
FOR,I551-I553,M08,SE,47.89,134.63,221.08,233.79,260.46
FOR,I551-I553,M08,SE1,38.5,98.83,175.55,202.24,216.57
FOR,I551-I553,M08,SE11,49.2,130.04,248.37,293.3,309.82
FOR,I551-I553,M08,SE12,23.77,55.86,75.19,76.26,87.07
FOR,I551-I553,M08,SE2,52.52,148.99,238.64,257.56,295.53
FOR,I551-I553,M08,SE21,80.52,231.4,347.03,361.81,410.25
FOR,I551-I553,M08,SE22,55.12,134.14,190.22,215.37,244.41
FOR,I551-I553,M08,SE23,38.75,125.33,229.22,245.37,285.94
FOR,I551-I553,M08,SE3,58.06,182.06,283.78,247.59,274.7
FOR,I551-I553,M08,SE31,49.63,168.88,260.57,231.68,274.54
FOR,I551-I553,M08,SE32,51.91,160.95,222.24,203.03,222.91
FOR,I551-I553,M08,SE33,76.35,218.85,365.99,305.48,311.76
FOR,I551-I553,M08,SI,388.61,725.82,1107.13,1071.47,1237.76
FOR,I551-I553,M08,SI0,388.61,725.82,1107.13,1071.47,1237.76
FOR,I551-I553,M08,SI03,120.44,256.2,443.96,399.05,477.13
FOR,I551-I553,M08,SI04,684.84,1242.73,1836.66,1809.71,2073.1
FOR,I551-I553,M08,SK,80.89,58.54,102.7,124.54,121.47
FOR,I551-I553,M08,SK0,80.89,58.54,102.7,124.54,121.47
FOR,I551-I553,M08,SK01,124.57,126.08,217.97,247.79,258.19
FOR,I551-I553,M08,SK02,53.0,41.05,60.96,74.03,71.45
FOR,I551-I553,M08,SK03,102.91,59.24,112.16,141.23,134.99
FOR,I551-I553,M08,SK04,76.07,49.42,90.0,111.75,104.08
FOR,I551-I553,M09,AL,116173.0,248230.0,307159.0,557001.0,723130.0
FOR,I551-I553,M09,AL0,116173.0,248230.0,307159.0,557001.0,723130.0
FOR,I551-I553,M09,AL01,42836.0,64488.0,55060.0,162533.0,129268.0
FOR,I551-I553,M09,AL02,44604.0,109158.0,155770.0,222763.0,327036.0
FOR,I551-I553,M09,AL03,28733.0,74584.0,96329.0,171705.0,266826.0
FOR,I551-I553,M09,AT,4811748.0,6426122.0,6778047.0,7278821.0,6870781.0
FOR,I551-I553,M09,AT1,378715.0,848188.0,1267214.0,1551079.0,1507965.0
FOR,I551-I553,M09,AT11,50496.0,62608.0,58252.0,68754.0,58769.0
FOR,I551-I553,M09,AT12,112968.0,174185.0,207741.0,234757.0,202099.0
FOR,I551-I553,M09,AT13,215251.0,611395.0,1001221.0,1247568.0,1247097.0
FOR,I551-I553,M09,AT2,772253.0,998215.0,981925.0,1003618.0,931718.0
FOR,I551-I553,M09,AT21,517200.0,657770.0,633256.0,618675.0,565467.0
FOR,I551-I553,M09,AT22,255053.0,340445.0,348669.0,384943.0,366251.0
FOR,I551-I553,M09,AT3,3660780.0,4579719.0,4528908.0,4724124.0,4431098.0
FOR,I551-I553,M09,AT31,212664.0,275731.0,295599.0,338181.0,314360.0
FOR,I551-I553,M09,AT32,901068.0,1183376.0,1196231.0,1282849.0,1185369.0
FOR,I551-I553,M09,AT33,2115960.0,2613824.0,2553080.0,2580972.0,2464236.0
FOR,I551-I553,M09,AT34,431088.0,506788.0,483998.0,522122.0,467133.0
FOR,I551-I553,M09,BE,547363.0,990714.0,1733543.0,1882443.0,1860574.0
FOR,I551-I553,M09,BE1,60841.0,193257.0,432561.0,452659.0,463231.0
FOR,I551-I553,M09,BE10,60841.0,193257.0,432561.0,452659.0,463231.0
FOR,I551-I553,M09,BE2,338929.0,595346.0,996865.0,1069625.0,1072764.0
FOR,I551-I553,M09,BE21,59638.0,122974.0,225695.0,224360.0,228959.0
FOR,I551-I553,M09,BE22,68327.0,103206.0,176286.0,204838.0,193511.0
FOR,I551-I553,M09,BE23,38385.0,72863.0,134880.0,142575.0,129565.0
FOR,I551-I553,M09,BE24,21329.0,56585.0,98050.0,110062.0,105223.0
FOR,I551-I553,M09,BE25,151250.0,239718.0,361954.0,387790.0,415506.0
FOR,I551-I553,M09,BE3,147593.0,202111.0,304117.0,360159.0,324579.0
FOR,I551-I553,M09,BE31,6473.0,14257.0,19339.0,23105.0,26177.0
FOR,I551-I553,M09,BE32,23175.0,34329.0,55041.0,56487.0,47335.0
FOR,I551-I553,M09,BE33,50198.0,63521.0,98774.0,120447.0,107597.0
FOR,I551-I553,M09,BE34,47483.0,58218.0,90768.0,109905.0,94789.0
FOR,I551-I553,M09,BE35,20264.0,31786.0,40195.0,50215.0,48681.0
FOR,I551-I553,M09,BG,697348.0,1014463.0,1422314.0,1717128.0,1822192.0
FOR,I551-I553,M09,BG3,624595.0,901990.0,1220620.0,1499945.0,1605469.0
FOR,I551-I553,M09,BG31,20473.0,5609.0,11365.0,13374.0,6544.0
FOR,I551-I553,M09,BG32,10662.0,10668.0,15916.0,19377.0,17236.0
FOR,I551-I553,M09,BG33,276978.0,389586.0,424654.0,559026.0,596211.0
FOR,I551-I553,M09,BG34,316482.0,496127.0,768685.0,908168.0,985478.0
FOR,I551-I553,M09,BG4,72753.0,112473.0,201694.0,217183.0,216723.0
FOR,I551-I553,M09,BG41,50469.0,87894.0,160590.0,163429.0,167166.0
FOR,I551-I553,M09,BG42,22284.0,24579.0,41104.0,53754.0,49557.0
FOR,I551-I553,M09,CZ,616959.0,1014797.0,1809913.0,2184743.0,2139898.0
FOR,I551-I553,M09,CZ0,616959.0,1014797.0,1809913.0,2184743.0,2139898.0
FOR,I551-I553,M09,CZ01,209840.0,524571.0,1066721.0,1317352.0,1321717.0
FOR,I551-I553,M09,CZ02,19740.0,26854.0,44374.0,52884.0,51291.0
FOR,I551-I553,M09,CZ03,69749.0,81304.0,114394.0,143411.0,142448.0
FOR,I551-I553,M09,CZ04,149166.0,161807.0,264794.0,302128.0,303126.0
FOR,I551-I553,M09,CZ05,71807.0,73978.0,112470.0,126960.0,108569.0
FOR,I551-I553,M09,CZ06,54702.0,83125.0,114832.0,140353.0,127362.0
FOR,I551-I553,M09,CZ07,22760.0,31225.0,49742.0,56409.0,46924.0
FOR,I551-I553,M09,CZ08,19195.0,31933.0,42586.0,45246.0,38461.0
FOR,I551-I553,M09,DE,3354632.0,4365165.0,7077816.0,7647853.0,7837030.0
FOR,I551-I553,M09,DE1,629612.0,667760.0,970032.0,1080187.0,1077223.0
FOR,I551-I553,M09,DE11,114281.0,147318.0,252393.0,281463.0,282255.0
FOR,I551-I553,M09,DE12,120744.0,140959.0,204180.0,219166.0,223403.0
FOR,I551-I553,M09,DE13,300728.0,289143.0,391152.0,431746.0,429693.0
FOR,I551-I553,M09,DE14,93859.0,90340.0,122307.0,147812.0,141872.0
FOR,I551-I553,M09,DE2,655102.0,969932.0,1812426.0,2005118.0,1978006.0
FOR,I551-I553,M09,DE21,336878.0,557145.0,1203668.0,1334765.0,1318910.0
FOR,I551-I553,M09,DE22,46844.0,59501.0,76978.0,88508.0,81083.0
FOR,I551-I553,M09,DE23,36532.0,46008.0,68712.0,74345.0,67839.0
FOR,I551-I553,M09,DE24,22155.0,31788.0,43316.0,42195.0,40190.0
FOR,I551-I553,M09,DE25,64947.0,106068.0,179440.0,181117.0,193959.0
FOR,I551-I553,M09,DE26,33254.0,45802.0,58260.0,62791.0,59587.0
FOR,I551-I553,M09,DE27,114492.0,123620.0,182052.0,221397.0,216438.0
