c_resid,nace_r2,geo,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
AME,I551,AT,638867.0,664935.0,717953.0,768093.0,810442.0,904691.0,887740.0,940311.0,992494.0,1022040.0,137308.0,141784.0,705341.0,970949.0,1140714.0
AME,I551,BE,388039.0,442620.0,457836.0,463071.0,512634.0,543628.0,434474.0,544425.0,607688.0,638787.0,99308.0,101470.0,478644.0,639934.0,693225.0
AME,I551,BG,41281.0,42687.0,51018.0,53553.0,59542.0,67589.0,75052.0,80992.0,84325.0,89431.0,41237.0,45358.0,73137.0,95694.0,105198.0
AME,I551,CY,26396.0,25629.0,21237.0,19337.0,20054.0,21098.0,23203.0,26024.0,30226.0,32798.0,7561.0,18009.0,35032.0,39966.0,46686.0
AME,I551,CZ,440387.0,465364.0,582764.0,609278.0,629805.0,691407.0,711188.0,765477.0,768409.0,818209.0,87128.0,111917.0,503680.0,682807.0,797928.0
AME,I551,DE,2715326.0,2749795.0,2969304.0,2998192.0,3056054.0,3257891.0,3278241.0,3644773.0,3842244.0,3885048.0,747934.0,829600.0,2855684.0,3568735.0,3997581.0
AME,I551,DK,131173.0,146568.0,156532.0,168106.0,179833.0,196196.0,205823.0,226993.0,247934.0,269538.0,41656.0,56654.0,215804.0,293993.0,347999.0
AME,I551,EA,20031482.0,22131389.0,22171906.0,23144663.0,24142646.0,25693556.0,25976815.0,29981910.0,32918264.0,34490536.0,4956137.0,8092659.0,29330892.0,38110262.0,42045487.0
AME,I551,EE,24996.0,29728.0,35682.0,33117.0,38272.0,50432.0,44668.0,46546.0,55087.0,58869.0,6913.0,13289.0,38461.0,51544.0,61102.0
AME,I551,EL,811559.0,847173.0,639022.0,728899.0,893595.0,1064305.0,949505.0,1163609.0,1691389.0,1895839.0,134936.0,693621.0,2003860.0,2540033.0,2580368.0
AME,I551,ES,3835947.0,4345145.0,4195710.0,4150261.0,4292067.0,4714441.0,5217360.0,6085552.0,6372776.0,7197085.0,1194081.0,2165080.0,6670754.0,8396847.0,9248341.0
AME,I551,EU27_2020,21584694.0,23830614.0,24101799.0,25236241.0,26367388.0,28098467.0,28495728.0,32849647.0,36064920.0,37890201.0,5532688.0,9011816.0,31986064.0,40967384.0,45352180.0
AME,I551,FI,94015.0,114951.0,118788.0,115953.0,122676.0,129538.0,143786.0,168369.0,180629.0,186714.0,47443.0,49518.0,156425.0,217154.0,256658.0
AME,I551,FR,3640860.0,3874481.0,4180281.0,4762729.0,4868099.0,5041284.0,4737243.0,5536139.0,6237234.0,5874971.0,949176.0,1599126.0,4923450.0,5245644.0,6134823.0
AME,I551,HR,158934.0,183862.0,213773.0,259350.0,275308.0,318703.0,316326.0,405403.0,492341.0,551848.0,33183.0,174470.0,416693.0,578712.0,643075.0
AME,I551,HU,182823.0,230677.0,246436.0,283322.0,314192.0,349726.0,353941.0,371495.0,456583.0,455365.0,44948.0,71090.0,248862.0,334097.0,399175.0
AME,I551,IT,5503571.0,6002579.0,6039553.0,6176358.0,6290706.0,6446507.0,6270477.0,6818705.0,7479927.0,7810678.0,674138.0,1369116.0,6326722.0,9056941.0,9859831.0
AME,I551,LI,2397.0,2714.0,3293.0,3214.0,3391.0,3573.0,3917.0,5017.0,4945.0,6157.0,792.0,1454.0,5795.0,7075.0,6444.0
AME,I551,LT,24209.0,30879.0,33984.0,33933.0,40513.0,38149.0,40416.0,48593.0,55156.0,63138.0,14784.0,23671.0,59899.0,82048.0,100038.0
AME,I551,LU,27426.0,35094.0,35730.0,36083.0,41123.0,45002.0,32499.0,35110.0,38640.0,37186.0,6856.0,12535.0,45277.0,48117.0,56344.0
AME,I551,LV,22760.0,23135.0,27146.0,32196.0,34442.0,38983.0,50520.0,74729.0,83268.0,70741.0,21780.0,19392.0,48681.0,71447.0,89419.0
AME,I551,MK,9014.0,10150.0,9930.0,12310.0,12536.0,14743.0,15424.0,20822.0,24639.0,26501.0,4161.0,11831.0,29286.0,28098.0,35172.0
AME,I551,MT,19196.0,20631.0,23305.0,20590.0,26645.0,30542.0,31764.0,40317.0,49367.0,54738.0,8704.0,11176.0,43978.0,60688.0,68831.0
AME,I551,NL,1215400.0,1311400.0,1307341.0,1327036.0,1421008.0,1495320.0,1635395.0,2001700.0,2057068.0,2164502.0,381242.0,342641.0,1606746.0,2106407.0,2202132.0
AME,I551,PL,203578.0,208945.0,237449.0,266789.0,288856.0,308048.0,358056.0,365595.0,404980.0,431455.0,75867.0,125899.0,432808.0,522618.0,614543.0
AME,I551,PT,743093.0,860255.0,933643.0,1035525.0,1187760.0,1244003.0,1447006.0,1963233.0,2167956.0,2477375.0,391547.0,543891.0,2426023.0,3244021.0,3557951.0
AME,I551,SE,244812.0,259293.0,267831.0,271357.0,293876.0,311787.0,326050.0,454599.0,484991.0,583610.0,183546.0,277221.0,635428.0,762896.0,858694.0
AME,I551,SK,32500.0,38738.0,41676.0,46999.0,40203.0,54053.0,61052.0,66366.0,72906.0,76110.0,11580.0,13341.0,47918.0,65678.0,72792.0
AME,I551-I553,AT,697975.0,730567.0,791672.0,844967.0,899698.0,995487.0,983903.0,1041070.0,1099452.0,1141525.0,160175.0,161621.0,793361.0,1099678.0,1286153.0
AME,I551-I553,BE,429439.0,488577.0,505109.0,517322.0,565953.0,602012.0,491977.0,620697.0,703091.0,741315.0,113531.0,112902.0,540300.0,721775.0,787924.0
AME,I551-I553,BG,41524.0,42899.0,52410.0,55453.0,61626.0,70040.0,78075.0,84327.0,88060.0,93356.0,41944.0,46572.0,76034.0,99184.0,108314.0
AME,I551-I553,CY,26976.0,26149.0,21244.0,19340.0,20062.0,21124.0,23204.0,26027.0,30226.0,32799.0,7561.0,18009.0,35046.0,39969.0,46730.0
AME,I551-I553,CZ,460259.0,480668.0,613183.0,650323.0,689660.0,770066.0,790107.0,842274.0,842221.0,880348.0,96148.0,121693.0,541847.0,725204.0,846668.0
AME,I551-I553,DE,2871831.0,2905958.0,3147269.0,3182175.0,3260724.0,3478494.0,3498437.0,3879750.0,4076534.0,4134133.0,796114.0,872379.0,3040170.0,3795445.0,4245422.0
AME,I551-I553,DK,138912.0,156492.0,166444.0,179033.0,188341.0,221235.0,245256.0,275327.0,302511.0,322477.0,57524.0,73141.0,264023.0,356920.0,413344.0
AME,I551-I553,EA,22940273.0,23583974.0,24005972.0,25084540.0,26302153.0,28114212.0,28687275.0,33311076.0,36952640.0,39203294.0,5661519.0,9291024.0,34131998.0,45274689.0,50036483.0
AME,I551-I553,EL,908246.0,947190.0,726706.0,828207.0,1026172.0,1228823.0,1142640.0,1375798.0,1970302.0,2227926.0,152930.0,810004.0,2326176.0,3113113.0,3152371.0
AME,I551-I553,ES,3988408.0,4513181.0,4387499.0,4343597.0,4564171.0,5031534.0,5607289.0,6578023.0,6890280.0,7791369.0,1316014.0,2441275.0,7639842.0,9686598.0,10608707.0
AME,I551-I553,EU27_2020,25042378.0,25376254.0,26100195.0,27409218.0,28818914.0,30914704.0,31676207.0,36758077.0,40771221.0,43315395.0,6339720.0,10417066.0,37264279.0,48344124.0,53575918.0
AME,I551-I553,FI,97344.0,120028.0,123060.0,120828.0,127674.0,134893.0,148174.0,174215.0,189123.0,195396.0,51144.0,52997.0,165966.0,230563.0,270645.0
AME,I551-I553,FR,3654260.0,3888604.0,4532650.0,5089895.0,5163007.0,5334163.0,4975696.0,5810953.0,6551186.0,6289214.0,1090751.0,1721966.0,5263971.0,5754940.0,6702645.0
AME,I551-I553,HR,180849.0,216035.0,284691.0,373402.0,425578.0,522640.0,566343.0,746871.0,914541.0,1025586.0,78132.0,331090.0,735140.0,992982.0,1110517.0
AME,I551-I553,HU,185213.0,234029.0,254759.0,304912.0,340612.0,386805.0,398062.0,422560.0,514301.0,511123.0,53069.0,76278.0,276584.0,378315.0,439884.0
AME,I551-I553,IT,6195100.0,6785181.0,6856818.0,7052963.0,7244175.0,7517091.0,7502396.0,8347033.0,9364360.0,9976554.0,874274.0,1783569.0,8366025.0,11963511.0,13271588.0
AME,I551-I553,LI,2649.0,2961.0,3545.0,3364.0,3596.0,3870.0,4310.0,5548.0,5732.0,7065.0,849.0,1574.0,6433.0,8149.0,7681.0
AME,I551-I553,LT,24511.0,31251.0,36569.0,36413.0,43894.0,42769.0,46123.0,55605.0,65495.0,72975.0,16314.0,25568.0,64651.0,87551.0,105892.0
AME,I551-I553,LU,28975.0,37658.0,38751.0,39205.0,45132.0,49061.0,36337.0,40096.0,44246.0,42814.0,8425.0,14089.0,51640.0,53236.0,62134.0
AME,I551-I553,LV,23902.0,25089.0,29591.0,34654.0,36635.0,41721.0,53821.0,78139.0,86630.0,73487.0,22281.0,19631.0,50191.0,74514.0,93440.0
AME,I551-I553,MK,9642.0,10630.0,10525.0,12794.0,13101.0,15381.0,15930.0,21389.0,25360.0,27270.0,4277.0,12185.0,29795.0,28829.0,35781.0
AME,I551-I553,MT,19553.0,20986.0,23734.0,21581.0,28533.0,31611.0,35181.0,43374.0,52409.0,59398.0,9347.0,11658.0,46092.0,64663.0,72880.0
AME,I551-I553,NL,1222900.0,1319900.0,1316453.0,1336685.0,1430695.0,1508381.0,1646014.0,2013335.0,2072014.0,2180650.0,384166.0,350487.0,1617929.0,2121008.0,2220313.0
AME,I551-I553,PL,217606.0,225122.0,257697.0,285569.0,308819.0,331338.0,385668.0,390342.0,430460.0,459972.0,82050.0,133599.0,454073.0,547247.0,653042.0
AME,I551-I553,PT,759506.0,874361.0,946990.0,1060680.0,1223480.0,1310711.0,1557779.0,2175596.0,2564807.0,3022555.0,485443.0,678900.0,3008549.0,3991619.0,4330954.0
AME,I551-I553,SE,257437.0,272806.0,282469.0,287357.0,311082.0,331207.0,346246.0,480617.0,511895.0,611372.0,190285.0,285419.0,652209.0,792157.0,889767.0
AME,I552,EL,93208.0,96777.0,85228.0,96195.0,128549.0,156724.0,184945.0,205212.0,268565.0,322102.0,17059.0,114055.0,310972.0,556805.0,557171.0
AME,I552,LU,1248.0,2339.0,2823.0,2861.0,3683.0,3736.0,3391.0,4536.0,5026.0,5064.0,1478.0,1395.0,4866.0,4295.0,4863.0
AME,I552_I553,AT,59108.0,65632.0,73719.0,76874.0,89256.0,90796.0,96163.0,100759.0,106958.0,119485.0,22867.0,19837.0,88020.0,128729.0,145439.0
AME,I552_I553,BE,41400.0,45957.0,47273.0,54251.0,53319.0,58384.0,57503.0,76272.0,95403.0,102528.0,14223.0,11432.0,61656.0,81841.0,94699.0
AME,I552_I553,BG,243.0,212.0,1392.0,1900.0,2084.0,2451.0,3023.0,3335.0,3735.0,3925.0,707.0,1214.0,2897.0,3490.0,3116.0
AME,I552_I553,CY,580.0,520.0,7.0,3.0,8.0,26.0,1.0,3.0,0.0,1.0,0.0,0.0,14.0,3.0,44.0
AME,I552_I553,CZ,19872.0,15304.0,30419.0,41045.0,59855.0,78659.0,78919.0,76797.0,73812.0,62139.0,9020.0,9776.0,38167.0,42397.0,48740.0
AME,I552_I553,DE,156505.0,156163.0,177965.0,183983.0,204670.0,220603.0,220196.0,234977.0,234290.0,249085.0,48180.0,42779.0,184486.0,226710.0,247841.0
AME,I552_I553,DK,7739.0,9924.0,9912.0,10927.0,8508.0,25039.0,39433.0,48334.0,54577.0,52939.0,15868.0,16487.0,48219.0,62927.0,65345.0
AME,I552_I553,EA,2908791.0,3051158.0,1834066.0,1939877.0,2159507.0,2420656.0,2710460.0,3329167.0,4034376.0,4712758.0,705382.0,1198365.0,4801106.0,7164427.0,7990996.0
AME,I552_I553,ES,152461.0,168036.0,191788.0,193336.0,272104.0,317093.0,389929.0,492471.0,517504.0,594284.0,121933.0,276195.0,969088.0,1289751.0,1360366.0
AME,I552_I553,EU27_2020,3457684.0,3040817.0,1998396.0,2172976.0,2451526.0,2816237.0,3180479.0,3908429.0,4706301.0,5425194.0,807032.0,1405250.0,5278215.0,7376740.0,8223738.0
AME,I552_I553,FI,3329.0,5077.0,4272.0,4875.0,4998.0,5355.0,4388.0,5846.0,8494.0,8682.0,3701.0,3479.0,9541.0,13409.0,13987.0
AME,I552_I553,FR,13400.0,14123.0,352370.0,327166.0,294908.0,292879.0,238453.0,274814.0,313952.0,414243.0,141575.0,122840.0,340521.0,509296.0,567822.0
AME,I552_I553,HR,21915.0,32173.0,70918.0,114052.0,150270.0,203937.0,250017.0,341468.0,422200.0,473738.0,44949.0,156620.0,318447.0,414270.0,467442.0
AME,I552_I553,HU,2390.0,3352.0,8323.0,21590.0,26420.0,37079.0,44121.0,51065.0,57718.0,55758.0,8121.0,5188.0,27722.0,44218.0,40709.0
AME,I552_I553,IT,691529.0,782602.0,817265.0,876605.0,953469.0,1070584.0,1231919.0,1528328.0,1884433.0,2165876.0,200136.0,414453.0,2039303.0,2906570.0,3411757.0
AME,I552_I553,LI,252.0,247.0,252.0,150.0,205.0,297.0,393.0,531.0,787.0,908.0,57.0,120.0,638.0,1074.0,1237.0
AME,I552_I553,LT,302.0,372.0,2585.0,2480.0,3381.0,4620.0,5707.0,7012.0,10339.0,9837.0,1530.0,1897.0,4752.0,5503.0,5854.0
AME,I552_I553,LU,1549.0,2564.0,3021.0,3122.0,4009.0,4059.0,3838.0,4986.0,5606.0,5628.0,1569.0,1554.0,6363.0,5119.0,5790.0
AME,I552_I553,LV,1142.0,1954.0,2445.0,2458.0,2193.0,2738.0,3301.0,3410.0,3362.0,2746.0,501.0,239.0,1510.0,3067.0,4021.0
AME,I552_I553,MK,628.0,480.0,595.0,484.0,565.0,638.0,506.0,567.0,721.0,769.0,116.0,354.0,509.0,731.0,609.0
AME,I552_I553,MT,357.0,355.0,429.0,991.0,1888.0,1069.0,3417.0,3057.0,3042.0,4660.0,643.0,482.0,2114.0,3975.0,4049.0
AME,I552_I553,NL,7500.0,8500.0,9112.0,9649.0,9687.0,13061.0,10619.0,11635.0,14946.0,16148.0,2924.0,7846.0,11183.0,14601.0,18181.0
AME,I552_I553,PL,14028.0,16177.0,20248.0,18780.0,19963.0,23290.0,27612.0,24747.0,25480.0,28517.0,6183.0,7700.0,21265.0,24629.0,38499.0
AME,I552_I553,PT,16413.0,14106.0,13347.0,25155.0,35720.0,66708.0,110773.0,212363.0,396851.0,545180.0,93896.0,135009.0,582526.0,747598.0,773003.0
AME,I552_I553,SE,12625.0,13513.0,14638.0,15999.0,17206.0,19420.0,20196.0,26018.0,26904.0,27762.0,6739.0,8198.0,16781.0,29261.0,31073.0
AME,I553,EL,3479.0,3240.0,2456.0,3113.0,4028.0,7794.0,8190.0,6977.0,10348.0,9985.0,935.0,2328.0,11344.0,16275.0,14832.0
AME,I553,LU,301.0,225.0,198.0,261.0,326.0,323.0,447.0,450.0,580.0,564.0,91.0,159.0,1497.0,824.0,927.0
AME_C_S,I551,AT,95425.0,127938.0,151635.0,157524.0,155627.0,177843.0,176356.0,194656.0,192609.0,176296.0,29253.0,18903.0,104990.0,162062.0,192343.0
AME_C_S,I551,BE,70957.0,88704.0,100464.0,108901.0,119022.0,128913.0,116233.0,156910.0,167219.0,177114.0,28668.0,25324.0,148977.0,185101.0,193316.0
AME_C_S,I551,BG,6346.0,3041.0,4477.0,4966.0,4794.0,4370.0,8738.0,9612.0,10770.0,11770.0,1840.0,2469.0,6883.0,9646.0,11466.0
AME_C_S,I551,CY,2445.0,1799.0,2040.0,1896.0,2640.0,2438.0,2074.0,2483.0,4209.0,4534.0,1071.0,2387.0,4506.0,4208.0,7503.0
AME_C_S,I551,CZ,73303.0,85111.0,121123.0,126441.0,121408.0,118082.0,127625.0,148704.0,130165.0,139438.0,22763.0,15008.0,82727.0,112134.0,130501.0
AME_C_S,I551,DE,357966.0,418212.0,488649.0,527677.0,529279.0,563726.0,565543.0,663305.0,690665.0,649729.0,116872.0,96014.0,444671.0,561176.0,612203.0
AME_C_S,I551,DK,16485.0,22167.0,27127.0,28919.0,32359.0,32682.0,33955.0,35267.0,32848.0,35373.0,4953.0,5638.0,22970.0,32774.0,38171.0
AME_C_S,I551,EA,4671662.0,5528680.0,5698517.0,6064320.0,6150713.0,6655642.0,6991706.0,8498432.0,8853407.0,9108428.0,1694749.0,2025113.0,7313096.0,9324378.0,10030935.0
AME_C_S,I551,EE,3248.0,3810.0,4581.0,4840.0,5062.0,5449.0,6346.0,7182.0,6244.0,7471.0,801.0,1722.0,4220.0,6137.0,6956.0
AME_C_S,I551,EL,98122.0,121744.0,102593.0,128220.0,145101.0,158662.0,132455.0,166823.0,242675.0,259609.0,22520.0,35061.0,208769.0,265598.0,271300.0
AME_C_S,I551,ES,1320052.0,1541061.0,1476831.0,1535426.0,1540394.0,1629179.0,1966706.0,2386649.0,2439598.0,2673072.0,641896.0,974915.0,2488480.0,2899254.0,3008629.0
AME_C_S,I551,EU27_2020,4909275.0,5772310.0,6023199.0,6426402.0,6509118.0,7025053.0,7377867.0,8943946.0,9282460.0,9562133.0,1774591.0,2094867.0,7595176.0,9607893.0,10370070.0
AME_C_S,I551,FI,10948.0,14009.0,15498.0,15352.0,17424.0,19180.0,20824.0,28376.0,29511.0,31420.0,6293.0,5728.0,19661.0,27731.0,36854.0
AME_C_S,I551,FR,844912.0,959528.0,987437.0,1109839.0,1076681.0,1046823.0,973610.0,1218266.0,1275553.0,1151325.0,177681.0,275538.0,967995.0,1147659.0,1198191.0
AME_C_S,I551,HR,24506.0,37151.0,47048.0,66659.0,62858.0,69803.0,66601.0,84564.0,92547.0,105074.0,6008.0,15407.0,61483.0,84614.0,100595.0
AME_C_S,I551,IT,1165561.0,1449904.0,1528204.0,1576002.0,1548031.0,1904851.0,1923609.0,2169644.0,2234437.0,2257806.0,315195.0,273731.0,1618715.0,2405412.0,2753921.0
AME_C_S,I551,LI,332.0,438.0,835.0,750.0,754.0,723.0,838.0,882.0,944.0,1114.0,185.0,138.0,716.0,966.0,846.0
AME_C_S,I551,LT,2294.0,3021.0,7113.0,5261.0,4609.0,4254.0,4599.0,4654.0,5572.0,6933.0,2654.0,2766.0,5126.0,11628.0,7175.0
AME_C_S,I551,LU,5798.0,10894.0,7662.0,7038.0,9255.0,9864.0,8275.0,8953.0,9784.0,9495.0,1928.0,2306.0,14425.0,13471.0,15135.0
AME_C_S,I551,LV,3050.0,2864.0,3371.0,3702.0,4668.0,4959.0,6434.0,7364.0,9708.0,7109.0,1382.0,1516.0,4500.0,5668.0,6898.0
AME_C_S,I551,MK,357.0,596.0,1010.0,1306.0,1541.0,2128.0,1652.0,2747.0,2684.0,4190.0,305.0,946.0,3287.0,3689.0,7904.0
AME_C_S,I551,MT,2884.0,3432.0,4012.0,3647.0,4876.0,4514.0,6705.0,8623.0,9125.0,12735.0,1907.0,669.0,7880.0,11461.0,12349.0
AME_C_S,I551,NL,194100.0,233800.0,249286.0,268935.0,294555.0,316195.0,307483.0,416572.0,416292.0,434272.0,93371.0,76350.0,341894.0,398874.0,466493.0
AME_C_S,I551,PL,20602.0,23350.0,27796.0,32733.0,32137.0,33530.0,37184.0,37018.0,39129.0,42575.0,6397.0,8036.0,25454.0,34765.0,45967.0
AME_C_S,I551,PT,420545.0,508826.0,548908.0,582291.0,665609.0,636630.0,730156.0,1006316.0,1062448.0,1188857.0,241440.0,219708.0,889739.0,1082927.0,1086550.0
AME_C_S,I551,SE,21650.0,27404.0,28214.0,29952.0,29391.0,34988.0,36794.0,44724.0,40713.0,42176.0,8566.0,11482.0,29712.0,34220.0,37669.0
AME_C_S,I551,SK,7799.0,8044.0,7637.0,7682.0,6326.0,9354.0,10900.0,13787.0,15167.0,14448.0,2585.0,1655.0,7422.0,11060.0,11784.0
AME_C_S,I551-I553,AT,111252.0,145864.0,173809.0,182432.0,182899.0,201588.0,201897.0,220652.0,219379.0,205637.0,36917.0,24229.0,126897.0,191100.0,225427.0
AME_C_S,I551-I553,BE,87919.0,108178.0,120289.0,131175.0,140510.0,152125.0,141464.0,191225.0,208148.0,223504.0,36964.0,29577.0,175194.0,217821.0,235159.0
AME_C_S,I551-I553,CY,2582.0,1924.0,2042.0,1896.0,2641.0,2444.0,2074.0,2483.0,4209.0,4534.0,1071.0,2387.0,4506.0,4208.0,7512.0
AME_C_S,I551-I553,CZ,76096.0,87607.0,126459.0,135277.0,136155.0,134772.0,145100.0,164899.0,147151.0,154924.0,25850.0,16747.0,90655.0,120529.0,140188.0
AME_C_S,I551-I553,DE,399232.0,466010.0,543854.0,585441.0,592886.0,633727.0,634164.0,734982.0,767164.0,734195.0,136614.0,109154.0,497658.0,628230.0,689256.0
AME_C_S,I551-I553,DK,18272.0,24162.0,29338.0,32010.0,34266.0,37014.0,41563.0,43419.0,42707.0,51302.0,13244.0,12702.0,35442.0,47469.0,50625.0
AME_C_S,I551-I553,EA,4825369.0,5721331.0,6141825.0,6554272.0,6698904.0,7339549.0,7796253.0,9528433.0,10117665.0,10620848.0,2019205.0,2382575.0,8763776.0,11454588.0,12411682.0
AME_C_S,I551-I553,EL,102863.0,127320.0,108145.0,135089.0,163527.0,183414.0,161246.0,194118.0,279435.0,301617.0,25294.0,42183.0,234780.0,333676.0,332940.0
AME_C_S,I551-I553,ES,1382462.0,1605057.0,1547042.0,1607216.0,1633875.0,1740827.0,2121320.0,2576573.0,2643800.0,2899337.0,705540.0,1104456.0,2888498.0,3414637.0,3525486.0
AME_C_S,I551-I553,EU27_2020,5091987.0,6001294.0,6500625.0,6973378.0,7128033.0,7798481.0,8285052.0,10096403.0,10689739.0,11241076.0,2135195.0,2494561.0,9151789.0,11782485.0,12796011.0
AME_C_S,I551-I553,FI,11816.0,15917.0,16718.0,16979.0,18716.0,20779.0,22000.0,29776.0,31987.0,33391.0,6699.0,6412.0,21213.0,30094.0,40182.0
AME_C_S,I551-I553,FR,846278.0,1031806.0,1064172.0,1187882.0,1143115.0,1121320.0,1027084.0,1301946.0,1366517.0,1276568.0,228056.0,304090.0,1071613.0,1321427.0,1362617.0
AME_C_S,I551-I553,HR,28266.0,44030.0,59736.0,91359.0,95054.0,113871.0,120024.0,155191.0,180099.0,209192.0,19269.0,44177.0,130539.0,167087.0,200254.0
AME_C_S,I551-I553,IT,1289525.0,1610129.0,1702337.0,1774064.0,1767177.0,2203636.0,2292845.0,2638451.0,2799268.0,2907706.0,415693.0,367172.0,2171172.0,3248659.0,3828760.0
AME_C_S,I551-I553,LI,372.0,469.0,866.0,790.0,809.0,784.0,896.0,970.0,1056.0,1232.0,197.0,157.0,804.0,1113.0,1043.0
AME_C_S,I551-I553,LT,2345.0,3085.0,8031.0,5997.0,5215.0,5678.0,6400.0,7312.0,10705.0,11990.0,3657.0,3680.0,7239.0,13451.0,8516.0
AME_C_S,I551-I553,LU,6248.0,11795.0,8589.0,7978.0,10667.0,11314.0,9715.0,11222.0,12637.0,12628.0,2891.0,3099.0,18659.0,16165.0,17973.0
AME_C_S,I551-I553,LV,3336.0,3378.0,4091.0,4279.0,5212.0,5686.0,7149.0,8239.0,10474.0,7511.0,1513.0,1557.0,4894.0,6182.0,7735.0
AME_C_S,I551-I553,MK,362.0,625.0,1035.0,1359.0,1580.0,2149.0,1675.0,2790.0,2795.0,4297.0,332.0,971.0,3348.0,3737.0,7977.0
AME_C_S,I551-I553,MT,2999.0,3548.0,4150.0,4192.0,5915.0,5069.0,8555.0,10296.0,11007.0,15762.0,2345.0,851.0,8892.0,14189.0,14283.0
AME_C_S,I551-I553,PL,23780.0,27378.0,32893.0,38042.0,38764.0,41418.0,45205.0,43881.0,45552.0,48649.0,8078.0,9073.0,28665.0,39304.0,53474.0
AME_C_S,I551-I553,PT,431504.0,518196.0,557677.0,594312.0,681846.0,666839.0,780273.0,1101578.0,1243692.0,1448269.0,301364.0,282348.0,1120551.0,1353674.0,1349355.0
AME_C_S,I551-I553,SE,24449.0,30927.0,31171.0,33347.0,32828.0,38769.0,40095.0,49669.0,44502.0,47621.0,10093.0,13216.0,31957.0,38924.0,41996.0
AME_C_S,I552,EL,4041.0,5038.0,4957.0,5994.0,17191.0,21246.0,24620.0,24123.0,32378.0,37907.0,2169.0,6484.0,23225.0,65896.0,59902.0
AME_C_S,I552,LU,330.0,877.0,878.0,855.0,1333.0,1285.0,1217.0,2070.0,2612.0,2871.0,898.0,746.0,3026.0,2174.0,2458.0
AME_C_S,I552_I553,AT,15827.0,17926.0,22174.0,24908.0,27272.0,23745.0,25541.0,25996.0,26770.0,29341.0,7664.0,5326.0,21907.0,29038.0,33084.0
AME_C_S,I552_I553,BE,16962.0,19474.0,19825.0,22274.0,21488.0,23212.0,25231.0,34315.0,40929.0,46390.0,8296.0,4253.0,26217.0,32720.0,41843.0
AME_C_S,I552_I553,CY,137.0,125.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
AME_C_S,I552_I553,CZ,2793.0,2496.0,5336.0,8836.0,14747.0,16690.0,17475.0,16195.0,16986.0,15486.0,3087.0,1739.0,7928.0,8395.0,9687.0
AME_C_S,I552_I553,DE,41266.0,47798.0,55205.0,57764.0,63607.0,70001.0,68621.0,71677.0,76499.0,84466.0,19742.0,13140.0,52987.0,67054.0,77053.0
AME_C_S,I552_I553,DK,1787.0,1995.0,2211.0,3091.0,1907.0,4332.0,7608.0,8152.0,9859.0,15929.0,8291.0,7064.0,12472.0,14695.0,12454.0
AME_C_S,I552_I553,EA,153707.0,192651.0,443307.0,489953.0,548191.0,683907.0,804547.0,1030001.0,1264258.0,1512420.0,324456.0,357462.0,1450680.0,2130210.0,2380747.0
AME_C_S,I552_I553,ES,62410.0,63996.0,70211.0,71790.0,93481.0,111648.0,154614.0,189924.0,204202.0,226265.0,63644.0,129541.0,400018.0,515383.0,516857.0
AME_C_S,I552_I553,EU27_2020,182711.0,228984.0,477424.0,546977.0,618915.0,773428.0,907185.0,1152458.0,1407279.0,1678943.0,360604.0,399694.0,1556613.0,2174592.0,2425941.0
AME_C_S,I552_I553,FI,868.0,1908.0,1220.0,1627.0,1292.0,1599.0,1176.0,1400.0,2476.0,1971.0,406.0,684.0,1552.0,2363.0,3328.0
AME_C_S,I552_I553,FR,1366.0,72278.0,76735.0,78043.0,66434.0,74497.0,53474.0,83680.0,90964.0,125243.0,50375.0,28552.0,103618.0,173768.0,164426.0
AME_C_S,I552_I553,HR,3760.0,6879.0,12688.0,24700.0,32196.0,44068.0,53423.0,70627.0,87552.0,104118.0,13261.0,28770.0,69056.0,82473.0,99659.0
AME_C_S,I552_I553,IT,123964.0,160225.0,174133.0,198062.0,219146.0,298785.0,369236.0,468807.0,564831.0,649900.0,100498.0,93441.0,552457.0,843247.0,1074839.0
AME_C_S,I552_I553,LI,40.0,31.0,31.0,40.0,55.0,61.0,58.0,88.0,112.0,118.0,12.0,19.0,88.0,147.0,197.0
AME_C_S,I552_I553,LT,51.0,64.0,918.0,736.0,606.0,1424.0,1801.0,2658.0,5133.0,5057.0,1003.0,914.0,2113.0,1823.0,1341.0
AME_C_S,I552_I553,LU,450.0,901.0,927.0,940.0,1412.0,1450.0,1440.0,2269.0,2853.0,3133.0,963.0,793.0,4234.0,2694.0,2838.0
AME_C_S,I552_I553,LV,286.0,514.0,720.0,577.0,544.0,727.0,715.0,875.0,766.0,402.0,131.0,41.0,394.0,514.0,837.0
AME_C_S,I552_I553,MK,5.0,29.0,25.0,53.0,39.0,21.0,23.0,43.0,111.0,107.0,27.0,25.0,61.0,48.0,73.0
AME_C_S,I552_I553,MT,115.0,116.0,138.0,546.0,1039.0,555.0,1850.0,1673.0,1882.0,3027.0,438.0,182.0,1012.0,2728.0,1934.0
AME_C_S,I552_I553,PL,3178.0,4028.0,5097.0,5309.0,6627.0,7888.0,8021.0,6863.0,6423.0,6074.0,1681.0,1037.0,3211.0,4539.0,7507.0
