STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ppp,Purchasing power parities indicator,ppp_cat18,Analytical categories for purchasing power parities (PPPs) calculation (based on COICOP18),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2005,,35,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2006,,36,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2007,,37,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2008,,40,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2009,,41,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2010,,40,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2011,,41,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2012,,41,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2013,,42,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2014,,41,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2015,,40,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2016,,40,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2017,,40,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2018,,41,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2019,,42,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2020,,44,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2021,,45,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2022,,45,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2023,,48,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,RS,Serbia,2024,,52,,p,provisional,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2000,,134,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2001,,129,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2002,,127,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2003,,128,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2004,,130,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2005,,127,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2006,,128,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2007,,131,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2008,,128,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2009,,125,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2010,,127,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2011,,128,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2012,,129,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2013,,127,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2014,,125,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2015,,126,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2016,,123,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2017,,119,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2018,,117,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2019,,117,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2020,,120,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2021,,120,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2022,,113,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2023,,111,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SE,Sweden,2024,,111,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2000,,81,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2001,,81,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2002,,82,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2003,,84,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2004,,87,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2005,,88,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2006,,87,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2007,,88,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2008,,90,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2009,,85,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2010,,83,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2011,,83,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2012,,82,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2013,,82,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2014,,82,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2015,,81,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2016,,82,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2017,,84,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2018,,86,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2019,,87,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2020,,88,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2021,,88,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2022,,89,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2023,,91,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SI,Slovenia,2024,,90,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2000,,51,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2001,,53,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2002,,55,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2003,,57,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2004,,58,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2005,,61,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2006,,64,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2007,,68,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2008,,72,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2009,,71,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2010,,76,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2011,,75,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2012,,77,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2013,,77,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2014,,78,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,SK,Slovakia,2015,,78,,,,,
